split,risk_budget,method,seed,rows,coverage,accepted_success,accepted_tracking_error,accepted_safety,accepted_asymmetry_error,accepted_utility,mean_risk_score
payload_contact_shift,0.05,latent_asymmetry_belief_policy_v5,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26315
payload_contact_shift,0.05,online_system_id,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33270
payload_contact_shift,0.05,online_system_id,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30546
payload_contact_shift,0.05,online_system_id,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30351
payload_contact_shift,0.05,online_system_id,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28987
payload_contact_shift,0.05,online_system_id,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30382
payload_contact_shift,0.05,online_system_id,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28469
payload_contact_shift,0.05,online_system_id,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27993
payload_contact_shift,0.05,online_system_id,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28419
payload_contact_shift,0.05,online_system_id,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28449
payload_contact_shift,0.05,online_system_id,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26842
payload_contact_shift,0.05,oracle_asymmetry_state,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32544
payload_contact_shift,0.05,oracle_asymmetry_state,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31857
payload_contact_shift,0.05,oracle_asymmetry_state,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29770
payload_contact_shift,0.05,oracle_asymmetry_state,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29039
payload_contact_shift,0.05,oracle_asymmetry_state,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30102
payload_contact_shift,0.05,oracle_asymmetry_state,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29327
payload_contact_shift,0.05,oracle_asymmetry_state,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29090
payload_contact_shift,0.05,oracle_asymmetry_state,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28448
payload_contact_shift,0.05,oracle_asymmetry_state,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27704
payload_contact_shift,0.05,oracle_asymmetry_state,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26318
payload_contact_shift,0.05,robust_l1_adaptive_control,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36304
payload_contact_shift,0.05,robust_l1_adaptive_control,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31720
payload_contact_shift,0.05,robust_l1_adaptive_control,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33386
payload_contact_shift,0.05,robust_l1_adaptive_control,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30096
payload_contact_shift,0.05,robust_l1_adaptive_control,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33535
payload_contact_shift,0.05,robust_l1_adaptive_control,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32284
payload_contact_shift,0.05,robust_l1_adaptive_control,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33814
payload_contact_shift,0.05,robust_l1_adaptive_control,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32933
payload_contact_shift,0.05,robust_l1_adaptive_control,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30936
payload_contact_shift,0.05,robust_l1_adaptive_control,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29181
payload_contact_shift,0.05,unscented_kalman_fault_observer,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33768
payload_contact_shift,0.05,unscented_kalman_fault_observer,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31232
payload_contact_shift,0.05,unscented_kalman_fault_observer,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30912
payload_contact_shift,0.05,unscented_kalman_fault_observer,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27918
payload_contact_shift,0.05,unscented_kalman_fault_observer,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30604
payload_contact_shift,0.05,unscented_kalman_fault_observer,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30027
payload_contact_shift,0.05,unscented_kalman_fault_observer,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29448
payload_contact_shift,0.05,unscented_kalman_fault_observer,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29342
payload_contact_shift,0.05,unscented_kalman_fault_observer,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30062
payload_contact_shift,0.05,unscented_kalman_fault_observer,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26625
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39373
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35888
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36053
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32990
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35320
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35818
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36057
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32500
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34976
payload_contact_shift,0.08,control_barrier_fault_tolerant_mpc,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32300
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35245
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30419
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30657
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30927
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30350
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29068
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30480
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29022
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28868
payload_contact_shift,0.08,latent_asymmetry_belief_policy_v5,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26315
payload_contact_shift,0.08,online_system_id,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33270
payload_contact_shift,0.08,online_system_id,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30546
payload_contact_shift,0.08,online_system_id,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30351
payload_contact_shift,0.08,online_system_id,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28987
payload_contact_shift,0.08,online_system_id,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30382
payload_contact_shift,0.08,online_system_id,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28469
payload_contact_shift,0.08,online_system_id,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27993
payload_contact_shift,0.08,online_system_id,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28419
payload_contact_shift,0.08,online_system_id,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28449
payload_contact_shift,0.08,online_system_id,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26842
payload_contact_shift,0.08,oracle_asymmetry_state,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32544
payload_contact_shift,0.08,oracle_asymmetry_state,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31857
payload_contact_shift,0.08,oracle_asymmetry_state,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29770
payload_contact_shift,0.08,oracle_asymmetry_state,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29039
payload_contact_shift,0.08,oracle_asymmetry_state,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30102
payload_contact_shift,0.08,oracle_asymmetry_state,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29327
payload_contact_shift,0.08,oracle_asymmetry_state,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29090
payload_contact_shift,0.08,oracle_asymmetry_state,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28448
payload_contact_shift,0.08,oracle_asymmetry_state,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27704
payload_contact_shift,0.08,oracle_asymmetry_state,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26318
payload_contact_shift,0.08,robust_l1_adaptive_control,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36304
payload_contact_shift,0.08,robust_l1_adaptive_control,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31720
payload_contact_shift,0.08,robust_l1_adaptive_control,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33386
payload_contact_shift,0.08,robust_l1_adaptive_control,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30096
payload_contact_shift,0.08,robust_l1_adaptive_control,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33535
payload_contact_shift,0.08,robust_l1_adaptive_control,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32284
payload_contact_shift,0.08,robust_l1_adaptive_control,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33814
payload_contact_shift,0.08,robust_l1_adaptive_control,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32933
payload_contact_shift,0.08,robust_l1_adaptive_control,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30936
payload_contact_shift,0.08,robust_l1_adaptive_control,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29181
payload_contact_shift,0.08,unscented_kalman_fault_observer,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33768
payload_contact_shift,0.08,unscented_kalman_fault_observer,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31232
payload_contact_shift,0.08,unscented_kalman_fault_observer,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30912
payload_contact_shift,0.08,unscented_kalman_fault_observer,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27918
payload_contact_shift,0.08,unscented_kalman_fault_observer,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30604
payload_contact_shift,0.08,unscented_kalman_fault_observer,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30027
payload_contact_shift,0.08,unscented_kalman_fault_observer,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29448
payload_contact_shift,0.08,unscented_kalman_fault_observer,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29342
payload_contact_shift,0.08,unscented_kalman_fault_observer,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30062
payload_contact_shift,0.08,unscented_kalman_fault_observer,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26625
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39373
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35888
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36053
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32990
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35320
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35818
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36057
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32500
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34976
payload_contact_shift,0.10,control_barrier_fault_tolerant_mpc,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32300
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35245
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30419
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30657
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30927
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30350
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29068
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30480
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29022
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28868
payload_contact_shift,0.10,latent_asymmetry_belief_policy_v5,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26315
payload_contact_shift,0.10,online_system_id,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33270
payload_contact_shift,0.10,online_system_id,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30546
payload_contact_shift,0.10,online_system_id,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30351
payload_contact_shift,0.10,online_system_id,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28987
payload_contact_shift,0.10,online_system_id,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30382
payload_contact_shift,0.10,online_system_id,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28469
payload_contact_shift,0.10,online_system_id,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27993
payload_contact_shift,0.10,online_system_id,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28419
payload_contact_shift,0.10,online_system_id,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28449
payload_contact_shift,0.10,online_system_id,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26842
payload_contact_shift,0.10,oracle_asymmetry_state,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32544
payload_contact_shift,0.10,oracle_asymmetry_state,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31857
payload_contact_shift,0.10,oracle_asymmetry_state,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29770
payload_contact_shift,0.10,oracle_asymmetry_state,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29039
payload_contact_shift,0.10,oracle_asymmetry_state,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30102
payload_contact_shift,0.10,oracle_asymmetry_state,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29327
payload_contact_shift,0.10,oracle_asymmetry_state,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29090
payload_contact_shift,0.10,oracle_asymmetry_state,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28448
payload_contact_shift,0.10,oracle_asymmetry_state,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27704
payload_contact_shift,0.10,oracle_asymmetry_state,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26318
payload_contact_shift,0.10,robust_l1_adaptive_control,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36304
payload_contact_shift,0.10,robust_l1_adaptive_control,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31720
payload_contact_shift,0.10,robust_l1_adaptive_control,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33386
payload_contact_shift,0.10,robust_l1_adaptive_control,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30096
payload_contact_shift,0.10,robust_l1_adaptive_control,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33535
payload_contact_shift,0.10,robust_l1_adaptive_control,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32284
payload_contact_shift,0.10,robust_l1_adaptive_control,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33814
payload_contact_shift,0.10,robust_l1_adaptive_control,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32933
payload_contact_shift,0.10,robust_l1_adaptive_control,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30936
payload_contact_shift,0.10,robust_l1_adaptive_control,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29181
payload_contact_shift,0.10,unscented_kalman_fault_observer,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33768
payload_contact_shift,0.10,unscented_kalman_fault_observer,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31232
payload_contact_shift,0.10,unscented_kalman_fault_observer,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30912
payload_contact_shift,0.10,unscented_kalman_fault_observer,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27918
payload_contact_shift,0.10,unscented_kalman_fault_observer,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30604
payload_contact_shift,0.10,unscented_kalman_fault_observer,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30027
payload_contact_shift,0.10,unscented_kalman_fault_observer,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29448
payload_contact_shift,0.10,unscented_kalman_fault_observer,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29342
payload_contact_shift,0.10,unscented_kalman_fault_observer,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30062
payload_contact_shift,0.10,unscented_kalman_fault_observer,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26625
